model,scenario,chemical_name,n_samples,n_valid_positions,absolute_rmse,raw_fc_pcc,raw_fc_direction_accuracy,matched_control_rmse,rmse_gain_vs_matched_control
D2 seed2,val_both,Sulfometuron methyl,24,87815,0.7032787799835205,0.2644499283946189,0.5876217047201503,0.34524935483932495,-0.35802942514419556
S1 C seed1,val_both,Amphotericin B,71,253697,0.8685934543609619,0.23722369695134687,0.5726595111491267,0.4048349857330322,-0.4637584686279297
S1 C seed1,val_both,FCCP,72,255059,0.8431302309036255,0.21250657570634957,0.5657396916007669,0.3522392809391022,-0.4908909499645233
S1 C seed1,val_both,Hydroxyurea,72,257801,0.789741575717926,0.21033526737399996,0.5760334521588357,0.38756731152534485,-0.4021742641925812
S1 C seed1,val_both,Pentamidine isethionate,24,84151,0.6810505986213684,0.2916726870786339,0.607669546410619,0.42133626341819763,-0.2597143352031708
S1 C seed1,val_both,Raloxifene hydrochloride,6,21911,0.7271060943603516,0.2888705646887322,0.6137556478481129,0.4878940284252167,-0.2392120659351349
S1 C seed1,val_both,Sulfometuron methyl,24,87815,0.6656218767166138,0.2810579242840672,0.6013095712577577,0.34524935483932495,-0.3203725218772888
S1 C seed2,val_both,Amphotericin B,71,253697,0.9573935866355896,0.2208885014842596,0.570192000693741,0.4048349857330322,-0.5525586009025574
S1 C seed2,val_both,FCCP,72,255059,0.8894089460372925,0.18701332948028168,0.5666257610984126,0.3522392809391022,-0.5371696650981903
S1 C seed2,val_both,Hydroxyurea,72,257801,0.7859364151954651,0.1839108890181038,0.5664407818433598,0.38756731152534485,-0.39836910367012024
S1 C seed2,val_both,Pentamidine isethionate,24,84151,0.8662208318710327,0.23418200505292092,0.5808962460339152,0.42133626341819763,-0.4448845684528351
S1 C seed2,val_both,Raloxifene hydrochloride,6,21911,0.7548854947090149,0.2695420548204366,0.6148966272648442,0.4878940284252167,-0.2669914662837982
S1 C seed2,val_both,Sulfometuron methyl,24,87815,0.7341874837875366,0.2518507556470338,0.5901155838979674,0.34524935483932495,-0.38893812894821167
S2C seed1,val_both,Amphotericin B,71,253697,0.8272536993026733,0.21720771037575354,0.5687729850963945,0.4048349857330322,-0.4224187135696411
S2C seed1,val_both,FCCP,72,255059,0.8209790587425232,0.20872472240016934,0.5676372917638663,0.3522392809391022,-0.468739777803421
S2C seed1,val_both,Hydroxyurea,72,257801,0.8452264666557312,0.16851480479212094,0.5583764221240414,0.38756731152534485,-0.45765915513038635
S2C seed1,val_both,Pentamidine isethionate,24,84151,0.7109260559082031,0.2753034887070797,0.5973785219426982,0.42133626341819763,-0.2895897924900055
S2C seed1,val_both,Raloxifene hydrochloride,6,21911,0.7510542273521423,0.25638943834590233,0.5998356989639907,0.4878940284252167,-0.26316019892692566
S2C seed1,val_both,Sulfometuron methyl,24,87815,0.6984810829162598,0.2608278080907746,0.5898650572225702,0.34524935483932495,-0.3532317280769348
S2C seed2,val_both,Amphotericin B,71,253697,0.7988448143005371,0.23016361518678313,0.574441164065795,0.4048349857330322,-0.3940098285675049
S2C seed2,val_both,FCCP,72,255059,0.7938013076782227,0.21737259921303007,0.5720833218980707,0.3522392809391022,-0.4415620267391205
S2C seed2,val_both,Hydroxyurea,72,257801,0.8192916512489319,0.1759067427632553,0.5590474823604253,0.38756731152534485,-0.43172433972358704
S2C seed2,val_both,Pentamidine isethionate,24,84151,0.690546452999115,0.2932190861982909,0.6037717911848938,0.42133626341819763,-0.26921018958091736
S2C seed2,val_both,Raloxifene hydrochloride,6,21911,0.7414358258247375,0.2796414805018996,0.6027109670941536,0.4878940284252167,-0.2535417973995209
S2C seed2,val_both,Sulfometuron methyl,24,87815,0.6863160729408264,0.27009385848931006,0.5924044867050048,0.34524935483932495,-0.34106671810150146
S2C two-seed mean,val_both,Amphotericin B,71,253697,0.8067198395729065,0.2255929625003708,0.572517609589392,0.4048349857330322,-0.40188485383987427
S2C two-seed mean,val_both,FCCP,72,255059,0.8009576797485352,0.21489452702508918,0.5712952689377752,0.3522392809391022,-0.448718398809433
S2C two-seed mean,val_both,Hydroxyurea,72,257801,0.8260552287101746,0.17369017220688926,0.5592491883274309,0.38756731152534485,-0.4384879171848297
S2C two-seed mean,val_both,Pentamidine isethionate,24,84151,0.6939879655838013,0.28686040370531873,0.601098026167247,0.42133626341819763,-0.27265170216560364
S2C two-seed mean,val_both,Raloxifene hydrochloride,6,21911,0.7398521900177002,0.2705618624775352,0.60476473004427,0.4878940284252167,-0.2519581615924835
S2C two-seed mean,val_both,Sulfometuron methyl,24,87815,0.686612069606781,0.26747128652762253,0.5909241018049308,0.34524935483932495,-0.34136271476745605
D0 seed1,val_time,"(1R, 2S, 5R) - (-) - Menthol",5,18772,0.4587838351726532,0.431177382413131,0.6389835925847006,0.4196431040763855,-0.0391407310962677
D0 seed1,val_time,4-Hydroxytamoxifen,1,1348,1.2927002906799316,0.3283539819108867,0.6172106824925816,1.4220714569091797,0.12937116622924805
D0 seed1,val_time,Amiodarone hydrochloride,2,3957,0.9309177994728088,0.3518012807846794,0.6292645943896892,0.9986885190010071,0.06777071952819824
D0 seed1,val_time,Anisomycin,4,15592,0.5843614339828491,0.2269215935273143,0.5466906105695228,0.32071560621261597,-0.26364582777023315
D0 seed1,val_time,Artemisinin,3,11216,0.4491296708583832,0.35307843893504787,0.5978067047075606,0.3626879155635834,-0.0864417552947998
D0 seed1,val_time,Brefeldin A,10,37695,0.5208448171615601,0.2370753331916796,0.5829685634699562,0.36620795726776123,-0.15463685989379883
D0 seed1,val_time,CHX,3,11109,0.5642089247703552,0.5583418963235269,0.6912413358538122,0.5236238241195679,-0.040585100650787354
D0 seed1,val_time,Cisplatin,8,28666,0.46918797492980957,0.35583050995299226,0.6218865555012907,0.3390755355358124,-0.1301124393939972
D0 seed1,val_time,Clomiphene citrate,3,11308,0.4899078905582428,0.4042086826585452,0.6268128758401132,0.40294772386550903,-0.08696016669273376
D0 seed1,val_time,Clotrimazole,2,7647,0.5171518921852112,0.40154517132429224,0.6176278279063685,0.34324440360069275,-0.17390748858451843
D0 seed1,val_time,Cyclopiazonic acid,5,15046,0.7374001741409302,0.3199079128060037,0.6284726837697727,0.7695493102073669,0.03214913606643677
D0 seed1,val_time,Desipramine hydrochloride,2,7573,0.4506795406341553,0.36660852352987683,0.5692592103525683,0.3437158167362213,-0.10696372389793396
D0 seed1,val_time,Dyclonine hydrochloride,3,11585,0.5726021528244019,0.21801104797232584,0.5621924902891671,0.3937450647354126,-0.17885708808898926
D0 seed1,val_time,EDTA,12,43852,0.553768515586853,0.35201732867006436,0.6023214448599836,0.37519070506095886,-0.17857781052589417
D0 seed1,val_time,Emodin,1,3549,0.5596007704734802,0.21867349709187991,0.5097210481825867,0.36475199460983276,-0.19484877586364746
D0 seed1,val_time,Geldanamycin,3,11398,0.4803522229194641,0.28019268260475266,0.602386383576066,0.312298983335495,-0.16805323958396912
D0 seed1,val_time,Haloperidol,3,11241,0.534950852394104,0.4106918963610672,0.6363312872520238,0.46435752511024475,-0.07059332728385925
D0 seed1,val_time,Harmine hydrochloride,4,14734,0.5148302912712097,0.3545176755445415,0.601533867245826,0.398957222700119,-0.1158730685710907
D0 seed1,val_time,Hoechst 33258,3,10997,0.695555567741394,0.2852578565563995,0.577612076020733,0.6153556108474731,-0.0801999568939209
D0 seed1,val_time,LY 294002 hydrochloride,1,3659,0.6695433259010315,0.23058243841891876,0.5528833014484832,0.5153082609176636,-0.15423506498336792
D0 seed1,val_time,NaCl,6,14321,0.48883017897605896,0.30872907837195523,0.6063124083513721,0.3714335560798645,-0.11739662289619446
D0 seed1,val_time,Nigericin,3,10307,0.5948277711868286,0.33158492116297367,0.6182206267585136,0.5394906401634216,-0.05533713102340698
D0 seed1,val_time,Nocodazole,3,11312,0.5450996160507202,0.2766410944917066,0.6307461103253182,0.3789932429790497,-0.16610637307167053
D0 seed1,val_time,Nystatin dihydrate,1,3682,0.4583989679813385,0.2488232225893248,0.6045627376425855,0.339686781167984,-0.11871218681335449
D0 seed1,val_time,Oligomycin,1,3478,0.44513335824012756,0.5178419155505091,0.6866014951121334,0.4554849863052368,0.010351628065109253
D0 seed1,val_time,Parthenolide,2,6160,0.8057572841644287,0.18762259944346735,0.5840909090909091,0.7012549042701721,-0.10450237989425659
D0 seed1,val_time,Rapamycin,7,21776,0.5043982863426208,0.33635279634955156,0.6366182953710507,0.3012525141239166,-0.20314577221870422
D0 seed1,val_time,SDS,6,21587,0.5865402221679688,0.2510689328600947,0.5806735535275861,0.38926824927330017,-0.19727197289466858
D0 seed1,val_time,Sorbitol,10,28829,0.5499981045722961,0.4151133135082989,0.601547053314371,0.4328787326812744,-0.11711937189102173
D0 seed1,val_time,Staurosporine,3,11688,0.43939831852912903,0.3780780178572735,0.6532340862422998,0.3191850781440735,-0.12021324038505554
D0 seed1,val_time,Trichostatin A,6,22699,0.6182550191879272,0.28916237244145737,0.5637693290453324,0.4837866723537445,-0.13446834683418274
D0 seed1,val_time,Trifluoperazine dihydrochloride,1,3903,0.4540073871612549,0.3828007952495329,0.614655393287215,0.3348134458065033,-0.11919394135475159
D0 seed1,val_time,Tunicamycin,2,7673,0.5134369134902954,0.2796863107587839,0.5722663886354751,0.31085389852523804,-0.20258301496505737
D0 seed1,val_time,U-73122,3,11691,0.42730745673179626,0.39142591574404334,0.6303994525703532,0.30935046076774597,-0.11795699596405029
D0 seed1,val_time,Valinomycin,3,11328,0.4144175350666046,0.3356580748394796,0.5968396892655368,0.30423495173454285,-0.11018258333206177
D0 seed1,val_time,Wortmannin,4,15015,0.5583698749542236,0.376578032554531,0.6277722277722277,0.4972233772277832,-0.06114649772644043
D0 seed2,val_time,"(1R, 2S, 5R) - (-) - Menthol",5,18772,0.46768003702163696,0.41667866069513043,0.6289154059237162,0.4196431040763855,-0.048036932945251465
D0 seed2,val_time,4-Hydroxytamoxifen,1,1348,1.3187521696090698,0.35980158498641496,0.6068249258160238,1.4220714569091797,0.10331928730010986
D0 seed2,val_time,Amiodarone hydrochloride,2,3957,0.9319336414337158,0.34744646795260786,0.614354308819813,0.9986885190010071,0.06675487756729126
D0 seed2,val_time,Anisomycin,4,15592,0.5519047379493713,0.27485509173354267,0.5640713186249359,0.32071560621261597,-0.23118913173675537
D0 seed2,val_time,Artemisinin,3,11216,0.4471614956855774,0.34502273346622514,0.594151212553495,0.3626879155635834,-0.08447358012199402
D0 seed2,val_time,Brefeldin A,10,37695,0.549931526184082,0.220647834056644,0.5793341291948534,0.36620795726776123,-0.1837235689163208
D0 seed2,val_time,CHX,3,11109,0.5583761930465698,0.5189418020776223,0.6970024304617878,0.5236238241195679,-0.03475236892700195
D0 seed2,val_time,Cisplatin,8,28666,0.4957314431667328,0.33229877863509916,0.6118398102281448,0.3390755355358124,-0.1566559076309204
D0 seed2,val_time,Clomiphene citrate,3,11308,0.5106950402259827,0.3806023523940446,0.6254863813229572,0.40294772386550903,-0.10774731636047363
D0 seed2,val_time,Clotrimazole,2,7647,0.4910368025302887,0.41977034733335733,0.6210278540604158,0.34324440360069275,-0.14779239892959595
D0 seed2,val_time,Cyclopiazonic acid,5,15046,0.736699640750885,0.3340500359575306,0.6325933803004121,0.7695493102073669,0.032849669456481934
D0 seed2,val_time,Desipramine hydrochloride,2,7573,0.48774251341819763,0.32571810815758356,0.5592235573748845,0.3437158167362213,-0.14402669668197632
D0 seed2,val_time,Dyclonine hydrochloride,3,11585,0.5899494290351868,0.1782827414050746,0.6411739318083729,0.3937450647354126,-0.19620436429977417
D0 seed2,val_time,EDTA,12,43852,0.5832374691963196,0.3427405853829953,0.607931223205327,0.37519070506095886,-0.20804676413536072
D0 seed2,val_time,Emodin,1,3549,0.5470689535140991,0.21755059394288856,0.5269089884474499,0.36475199460983276,-0.18231695890426636
D0 seed2,val_time,Geldanamycin,3,11398,0.5689941048622131,0.19256410657972362,0.5422003860326373,0.312298983335495,-0.25669512152671814
D0 seed2,val_time,Haloperidol,3,11241,0.6070981621742249,0.39197975584448574,0.6374877679921716,0.46435752511024475,-0.1427406370639801
D0 seed2,val_time,Harmine hydrochloride,4,14734,0.5270475149154663,0.35263075551694995,0.5990226686575268,0.398957222700119,-0.1280902922153473
D0 seed2,val_time,Hoechst 33258,3,10997,0.7129961848258972,0.2648481767417937,0.5859779939983631,0.6153556108474731,-0.09764057397842407
D0 seed2,val_time,LY 294002 hydrochloride,1,3659,0.6992916464805603,0.23617376628569753,0.5657283410767969,0.5153082609176636,-0.18398338556289673
D0 seed2,val_time,NaCl,6,14321,0.5082616806030273,0.2780139325020664,0.5930451784093289,0.3714335560798645,-0.13682812452316284
D0 seed2,val_time,Nigericin,3,10307,0.6025550365447998,0.32557192059869566,0.6174444552246047,0.5394906401634216,-0.06306439638137817
D0 seed2,val_time,Nocodazole,3,11312,0.5482016801834106,0.2893115428623858,0.628447666195191,0.3789932429790497,-0.16920843720436096
D0 seed2,val_time,Nystatin dihydrate,1,3682,0.5419342517852783,0.20056100484497366,0.5089625203693645,0.339686781167984,-0.2022474706172943
D0 seed2,val_time,Oligomycin,1,3478,0.4741797149181366,0.48108198947856806,0.6702127659574468,0.4554849863052368,-0.01869472861289978
D0 seed2,val_time,Parthenolide,2,6160,0.8310083746910095,0.17392591274021996,0.5655844155844156,0.7012549042701721,-0.1297534704208374
D0 seed2,val_time,Rapamycin,7,21776,0.537415623664856,0.30731006564677904,0.6213721528288023,0.3012525141239166,-0.23616310954093933
D0 seed2,val_time,SDS,6,21587,0.5902350544929504,0.24690150055562923,0.5699263445592254,0.38926824927330017,-0.20096680521965027
D0 seed2,val_time,Sorbitol,10,28829,0.5447732210159302,0.42564513662814274,0.6132713587013077,0.4328787326812744,-0.11189448833465576
D0 seed2,val_time,Staurosporine,3,11688,0.4298129975795746,0.37212066533531496,0.6490417522245038,0.3191850781440735,-0.1106279194355011
D0 seed2,val_time,Trichostatin A,6,22699,0.6083819270133972,0.2926154948348702,0.5707740429093793,0.4837866723537445,-0.12459525465965271
D0 seed2,val_time,Trifluoperazine dihydrochloride,1,3903,0.4359181225299835,0.4200481551637369,0.6187548039969254,0.3348134458065033,-0.10110467672348022
D0 seed2,val_time,Tunicamycin,2,7673,0.4976826310157776,0.23233809442258682,0.5692688648507754,0.31085389852523804,-0.18682873249053955
D0 seed2,val_time,U-73122,3,11691,0.4181021749973297,0.37774290744114547,0.6286031990419981,0.30935046076774597,-0.10875171422958374
D0 seed2,val_time,Valinomycin,3,11328,0.4255754351615906,0.31522936369517346,0.5902189265536724,0.30423495173454285,-0.12134048342704773
D0 seed2,val_time,Wortmannin,4,15015,0.5475960969924927,0.39553306548010614,0.6403596403596403,0.4972233772277832,-0.05037271976470947
D2 seed1,val_time,"(1R, 2S, 5R) - (-) - Menthol",5,18772,0.429005891084671,0.4640485210069546,0.6348817387598551,0.4196431040763855,-0.009362787008285522
D2 seed1,val_time,4-Hydroxytamoxifen,1,1348,0.9503822922706604,0.7423041774339108,0.7692878338278932,1.4220714569091797,0.4716891646385193
D2 seed1,val_time,Amiodarone hydrochloride,2,3957,0.6815889477729797,0.7282946091106235,0.7667424816780389,0.9986885190010071,0.31709957122802734
D2 seed1,val_time,Anisomycin,4,15592,0.5367018580436707,0.3046344892324796,0.5860697793740379,0.32071560621261597,-0.2159862518310547
D2 seed1,val_time,Artemisinin,3,11216,0.42350831627845764,0.373659377395206,0.6167974322396577,0.3626879155635834,-0.06082040071487427
D2 seed1,val_time,Brefeldin A,10,37695,0.4906575083732605,0.26104678949961874,0.5771322456559226,0.36620795726776123,-0.12444955110549927
D2 seed1,val_time,CHX,3,11109,0.5128272175788879,0.5808304955672594,0.7131154919434692,0.5236238241195679,0.010796606540679932
D2 seed1,val_time,Cisplatin,8,28666,0.4756731390953064,0.35584822783975445,0.6209097885997349,0.3390755355358124,-0.13659760355949402
D2 seed1,val_time,Clomiphene citrate,3,11308,0.4852777123451233,0.4352615756636391,0.6449416342412452,0.40294772386550903,-0.08232998847961426
D2 seed1,val_time,Clotrimazole,2,7647,0.4372269809246063,0.47464468369997254,0.6347587289132993,0.34324440360069275,-0.09398257732391357
D2 seed1,val_time,Cyclopiazonic acid,5,15046,0.6046940088272095,0.6204350807864077,0.7361424963445434,0.7695493102073669,0.16485530138015747
D2 seed1,val_time,Desipramine hydrochloride,2,7573,0.4622163474559784,0.36272827934521384,0.6119107355077248,0.3437158167362213,-0.11850053071975708
D2 seed1,val_time,Dyclonine hydrochloride,3,11585,0.578660786151886,0.21651788118184553,0.6253776435045317,0.3937450647354126,-0.1849157214164734
D2 seed1,val_time,EDTA,12,43852,0.4920937418937683,0.4021146550106483,0.6434370154154885,0.37519070506095886,-0.11690303683280945
D2 seed1,val_time,Emodin,1,3549,0.5243692398071289,0.23467400261759216,0.5626937165398704,0.36475199460983276,-0.15961724519729614
D2 seed1,val_time,Geldanamycin,3,11398,0.48700150847435,0.2895157374461062,0.593349710475522,0.312298983335495,-0.17470252513885498
D2 seed1,val_time,Haloperidol,3,11241,0.627144992351532,0.36447848006932304,0.6007472644782492,0.46435752511024475,-0.16278746724128723
D2 seed1,val_time,Harmine hydrochloride,4,14734,0.5047920942306519,0.3739680261352475,0.6031627528166146,0.398957222700119,-0.10583487153053284
D2 seed1,val_time,Hoechst 33258,3,10997,0.6567882299423218,0.3244061652526353,0.5947076475402382,0.6153556108474731,-0.04143261909484863
D2 seed1,val_time,LY 294002 hydrochloride,1,3659,0.6893154978752136,0.2648971595998163,0.5711943153867177,0.5153082609176636,-0.17400723695755005
D2 seed1,val_time,NaCl,6,14321,0.4946327209472656,0.31237664424376593,0.6027512045248237,0.3714335560798645,-0.12319916486740112
D2 seed1,val_time,Nigericin,3,10307,0.5849614143371582,0.4264309075329731,0.6219074415445813,0.5394906401634216,-0.04547077417373657
D2 seed1,val_time,Nocodazole,3,11312,0.4939108192920685,0.335656683295638,0.6391442715700142,0.3789932429790497,-0.1149175763130188
D2 seed1,val_time,Nystatin dihydrate,1,3682,0.4233734905719757,0.2492855042061921,0.6629549158066268,0.339686781167984,-0.0836867094039917
D2 seed1,val_time,Oligomycin,1,3478,0.5554282069206238,0.5306962502341199,0.6575618171362853,0.4554849863052368,-0.09994322061538696
D2 seed1,val_time,Parthenolide,2,6160,0.7504863739013672,0.38907286306861805,0.6456168831168831,0.7012549042701721,-0.04923146963119507
D2 seed1,val_time,Rapamycin,7,21776,0.4475924074649811,0.35586662765053,0.6342762674504041,0.3012525141239166,-0.14633989334106445
D2 seed1,val_time,SDS,6,21587,0.5012556910514832,0.29238339746055314,0.5968870153333025,0.38926824927330017,-0.11198744177818298
D2 seed1,val_time,Sorbitol,10,28829,0.47946664690971375,0.47294224565361626,0.6496583301536647,0.4328787326812744,-0.04658791422843933
D2 seed1,val_time,Staurosporine,3,11688,0.3870292603969574,0.4449838470614106,0.6656399726214921,0.3191850781440735,-0.06784418225288391
D2 seed1,val_time,Trichostatin A,6,22699,0.5945205688476562,0.30523409205050367,0.5853121282875897,0.4837866723537445,-0.11073389649391174
D2 seed1,val_time,Trifluoperazine dihydrochloride,1,3903,0.41259893774986267,0.46853764004700543,0.67384063540866,0.3348134458065033,-0.07778549194335938
D2 seed1,val_time,Tunicamycin,2,7673,0.4591153860092163,0.3012644283006477,0.600938355271732,0.31085389852523804,-0.14826148748397827
D2 seed1,val_time,U-73122,3,11691,0.3945183753967285,0.39281179988857784,0.6380976819775896,0.30935046076774597,-0.08516791462898254
D2 seed1,val_time,Valinomycin,3,11328,0.3971458375453949,0.35358380442801607,0.5979872881355932,0.30423495173454285,-0.09291088581085205
D2 seed1,val_time,Wortmannin,4,15015,0.4847237765789032,0.5007974197998645,0.6708624708624709,0.4972233772277832,0.012499600648880005
D2 seed2,val_time,"(1R, 2S, 5R) - (-) - Menthol",5,18772,0.4153127670288086,0.4774746983710382,0.6391434050713829,0.4196431040763855,0.004330337047576904
D2 seed2,val_time,4-Hydroxytamoxifen,1,1348,0.9493606090545654,0.7387434020447159,0.7729970326409495,1.4220714569091797,0.47271084785461426
D2 seed2,val_time,Amiodarone hydrochloride,2,3957,0.6531867980957031,0.7548163103715316,0.7647207480414455,0.9986885190010071,0.34550172090530396
D2 seed2,val_time,Anisomycin,4,15592,0.5419542789459229,0.3203704337708054,0.5950487429451,0.32071560621261597,-0.22123867273330688
D2 seed2,val_time,Artemisinin,3,11216,0.4473997950553894,0.30862247923012276,0.5950427960057061,0.3626879155635834,-0.08471187949180603
D2 seed2,val_time,Brefeldin A,10,37695,0.48957112431526184,0.26896971863104896,0.5879294336118849,0.36620795726776123,-0.12336316704750061
D2 seed2,val_time,CHX,3,11109,0.5031440854072571,0.5661159275369281,0.7181564497254478,0.5236238241195679,0.02047973871231079
D2 seed2,val_time,Cisplatin,8,28666,0.4911484718322754,0.34403813002258266,0.6183283332170516,0.3390755355358124,-0.152072936296463
D2 seed2,val_time,Clomiphene citrate,3,11308,0.4801236093044281,0.4176566649799578,0.6390166253979483,0.40294772386550903,-0.07717588543891907
D2 seed2,val_time,Clotrimazole,2,7647,0.4264642000198364,0.4787393121807368,0.6308356218124754,0.34324440360069275,-0.08321979641914368
D2 seed2,val_time,Cyclopiazonic acid,5,15046,0.5963464975357056,0.6395645571305785,0.74365279808587,0.7695493102073669,0.17320281267166138
D2 seed2,val_time,Desipramine hydrochloride,2,7573,0.48773956298828125,0.3602340594795478,0.5758616136273603,0.3437158167362213,-0.14402374625205994
D2 seed2,val_time,Dyclonine hydrochloride,3,11585,0.5642155408859253,0.208558592974759,0.6584376348726801,0.3937450647354126,-0.1704704761505127
D2 seed2,val_time,EDTA,12,43852,0.504101037979126,0.400106322623959,0.6441439387029098,0.37519070506095886,-0.12891033291816711
D2 seed2,val_time,Emodin,1,3549,0.525233805179596,0.22890591359956405,0.5333896872358411,0.36475199460983276,-0.16048181056976318
D2 seed2,val_time,Geldanamycin,3,11398,0.470826655626297,0.2673313271744606,0.5569398140024566,0.312298983335495,-0.158527672290802
D2 seed2,val_time,Haloperidol,3,11241,0.563324511051178,0.4346806287658114,0.6426474512943688,0.46435752511024475,-0.09896698594093323
D2 seed2,val_time,Harmine hydrochloride,4,14734,0.47605255246162415,0.3982430475213045,0.6207411429347088,0.398957222700119,-0.07709532976150513
D2 seed2,val_time,Hoechst 33258,3,10997,0.6766424775123596,0.32409135405959827,0.6004364826770937,0.6153556108474731,-0.061286866664886475
D2 seed2,val_time,LY 294002 hydrochloride,1,3659,0.659760594367981,0.24849351021350619,0.5750204974036622,0.5153082609176636,-0.14445233345031738
D2 seed2,val_time,NaCl,6,14321,0.4955427944660187,0.3229041041045973,0.6079882689756302,0.3714335560798645,-0.12410923838615417
D2 seed2,val_time,Nigericin,3,10307,0.5416841506958008,0.465626063002246,0.6487823809061802,0.5394906401634216,-0.0021935105323791504
D2 seed2,val_time,Nocodazole,3,11312,0.4742824137210846,0.36425046674264344,0.646923620933522,0.3789932429790497,-0.09528917074203491
D2 seed2,val_time,Nystatin dihydrate,1,3682,0.44525396823883057,0.3091854102831162,0.5513307984790875,0.339686781167984,-0.10556718707084656
D2 seed2,val_time,Oligomycin,1,3478,0.4659287631511688,0.5379133691090405,0.6739505462909718,0.4554849863052368,-0.010443776845932007
D2 seed2,val_time,Parthenolide,2,6160,0.7399428486824036,0.3504186285013433,0.6376623376623377,0.7012549042701721,-0.038687944412231445
D2 seed2,val_time,Rapamycin,7,21776,0.45723456144332886,0.33876286403291633,0.6199026451138868,0.3012525141239166,-0.15598204731941223
D2 seed2,val_time,SDS,6,21587,0.49953219294548035,0.2886970243981848,0.5897067679621995,0.38926824927330017,-0.11026394367218018
D2 seed2,val_time,Sorbitol,10,28829,0.47468802332878113,0.49860199092295515,0.6500398903881508,0.4328787326812744,-0.041809290647506714
D2 seed2,val_time,Staurosporine,3,11688,0.38177093863487244,0.4313454001763782,0.652378507871321,0.3191850781440735,-0.06258586049079895
D2 seed2,val_time,Trichostatin A,6,22699,0.5827599763870239,0.3237079098905487,0.5975153090444513,0.4837866723537445,-0.09897330403327942
D2 seed2,val_time,Trifluoperazine dihydrochloride,1,3903,0.38491538166999817,0.5089956912430338,0.6374583653599795,0.3348134458065033,-0.05010193586349487
D2 seed2,val_time,Tunicamycin,2,7673,0.49356624484062195,0.28315698722751503,0.5780007819627264,0.31085389852523804,-0.1827123463153839
D2 seed2,val_time,U-73122,3,11691,0.40760695934295654,0.3580114830705371,0.6225301513985116,0.30935046076774597,-0.09825649857521057
D2 seed2,val_time,Valinomycin,3,11328,0.42329996824264526,0.3395358475955498,0.5995762711864406,0.30423495173454285,-0.11906501650810242
D2 seed2,val_time,Wortmannin,4,15015,0.47726970911026,0.5281971991687601,0.6634698634698635,0.4972233772277832,0.019953668117523193
S1 C seed1,val_time,"(1R, 2S, 5R) - (-) - Menthol",5,18772,0.44076743721961975,0.46626160688199175,0.6441508629874281,0.4196431040763855,-0.021124333143234253
S1 C seed1,val_time,4-Hydroxytamoxifen,1,1348,1.2100770473480225,0.4851449428518004,0.6876854599406528,1.4220714569091797,0.21199440956115723
S1 C seed1,val_time,Amiodarone hydrochloride,2,3957,0.9193882942199707,0.37915906713477904,0.623199393479909,0.9986885190010071,0.07930022478103638
S1 C seed1,val_time,Anisomycin,4,15592,0.5586611032485962,0.31380081395218,0.581900974858902,0.32071560621261597,-0.23794549703598022
S1 C seed1,val_time,Artemisinin,3,11216,0.43599775433540344,0.3713391589560465,0.63061697574893,0.3626879155635834,-0.07330983877182007
S1 C seed1,val_time,Brefeldin A,10,37695,0.5269450545310974,0.2398951170541078,0.5816421276031304,0.36620795726776123,-0.16073709726333618
S1 C seed1,val_time,CHX,3,11109,0.5351867079734802,0.5580685761153438,0.6981726528040327,0.5236238241195679,-0.011562883853912354
S1 C seed1,val_time,Cisplatin,8,28666,0.48982954025268555,0.3551698058135481,0.6173166817832972,0.3390755355358124,-0.15075400471687317
S1 C seed1,val_time,Clomiphene citrate,3,11308,0.5074662566184998,0.4116797667395816,0.6374248319773611,0.40294772386550903,-0.10451853275299072
S1 C seed1,val_time,Clotrimazole,2,7647,0.4736843705177307,0.4533242607035144,0.6280894468418988,0.34324440360069275,-0.13043996691703796
S1 C seed1,val_time,Cyclopiazonic acid,5,15046,0.6874171495437622,0.45874641232206864,0.6966635650671275,0.7695493102073669,0.08213216066360474
S1 C seed1,val_time,Desipramine hydrochloride,2,7573,0.5099747180938721,0.2857852939542908,0.5771820942823188,0.3437158167362213,-0.16625890135765076
S1 C seed1,val_time,Dyclonine hydrochloride,3,11585,0.6201798915863037,0.1992312844028779,0.582304704359085,0.3937450647354126,-0.2264348268508911
S1 C seed1,val_time,EDTA,12,43852,0.5253056883811951,0.3822039070785371,0.6253534616437106,0.37519070506095886,-0.1501149833202362
S1 C seed1,val_time,Emodin,1,3549,0.506514310836792,0.23323728225226842,0.6049591434206819,0.36475199460983276,-0.14176231622695923
S1 C seed1,val_time,Geldanamycin,3,11398,0.5144707560539246,0.29616209088905276,0.6182663625197403,0.312298983335495,-0.20217177271842957
S1 C seed1,val_time,Haloperidol,3,11241,0.6753836274147034,0.343109182291647,0.6027933457877414,0.46435752511024475,-0.21102610230445862
S1 C seed1,val_time,Harmine hydrochloride,4,14734,0.5228003859519958,0.3499825707659647,0.6017374779421746,0.398957222700119,-0.12384316325187683
S1 C seed1,val_time,Hoechst 33258,3,10997,0.7064050436019897,0.275262709248176,0.5770664726743657,0.6153556108474731,-0.0910494327545166
S1 C seed1,val_time,LY 294002 hydrochloride,1,3659,0.7115881443023682,0.2648833102807605,0.5695545230937414,0.5153082609176636,-0.1962798833847046
S1 C seed1,val_time,NaCl,6,14321,0.5126780867576599,0.32360623905851743,0.6021227567907269,0.3714335560798645,-0.1412445306777954
